NAME,B2,B3,B4
vegetation.shrub.baccharis.pilularis.vswir.vh126.ucsb.asd.spectrum,0.05483890510277973,0.08960625102741636,0.05308401145941936
vegetation.shrub.ceanothus.megacarpus.vswir.vh139.ucsb.asd.spectrum,0.07793342333395703,0.10340065647250431,0.07671038213200396
vegetation.tree.quercus.suber.vswir.jpl175.jpl.asd.spectrum,0.08277391735068108,0.11529016315150738,0.08536118071732898
vegetation.tree.melateuca.lanceolata.vswir.jpl153.jpl.asd.spectrum,0.04311259595540488,0.08536101304796681,0.043284310085742586
vegetation.tree.calocedrus.decurrens.vswir.vh155.ucsb.asd.spectrum,0.07906107214430377,0.13312336221478457,0.07264740655950747
vegetation.tree.quercus.lobata.vswir.vh085.ucsb.asd.spectrum,0.08564865836655342,0.13519752918764177,0.083747535803622
vegetation.tree.ficus.macrophylla_columnaris.vswir.jpl094.jpl.asd.spectrum,0.12495833337544128,0.14405565690247507,0.12468071654416303
vegetation.shrub.heteromeles.arbutifolia.vswir.vh013.ucsb.asd.spectrum,0.03548190946446436,0.06230384195205149,0.032772411576970154
vegetation.shrub.ceanothus.megacarpus.vswir.vh213.ucsb.asd.spectrum,0.06948483209893727,0.12868302902492695,0.07276485269098165
vegetation.tree.eucalyptus.saligna.vswir.jpl154.jpl.asd.spectrum,0.060950953573928886,0.08195285719842547,0.0578141000355846
vegetation.tree.pinus.ponderosa.vswir.vh157.ucsb.asd.spectrum,0.08639635051415939,0.13244190425305333,0.0848040388096874
vegetation.shrub.adenostoma.fasciculatum.vswir.vh044.ucsb.asd.spectrum,0.05620883085767649,0.1288634679414961,0.06073226643405965
vegetation.tree.tsuga.canadensis.vswir.tsca-1-47.ucsb.asd.spectrum,0.02955847719240761,0.062084369025737114,0.027418489927102996
vegetation.shrub.ceanothus.megacarpus.vswir.vh141.ucsb.asd.spectrum,0.05494041142236702,0.09565549807341796,0.05369404360224218
vegetation.tree.quercus.rubra.vswir.quru-1-1.ucsb.asd.spectrum,0.062003864787392365,0.09888674174904775,0.05950673384785033
