NAME,X,Y,Z
vegetation.shrub.baccharis.pilularis.vswir.vh002.ucsb.asd.spectrum,0.0991159176767581,0.11943052894346973,0.05786491189228752
vegetation.shrub.baccharis.pilularis.vswir.vh003.ucsb.asd.spectrum,0.07543727352259148,0.08936678413822184,0.058366265335657676
vegetation.shrub.baccharis.pilularis.vswir.vh004.ucsb.asd.spectrum,0.09958152472337516,0.12190761089099059,0.06088595146276699
vegetation.shrub.baccharis.pilularis.vswir.vh005.ucsb.asd.spectrum,0.08432783348418957,0.10227501093430094,0.059235858029153814
vegetation.shrub.baccharis.pilularis.vswir.vh006.ucsb.asd.spectrum,0.1016072196721457,0.12365145891606168,0.056243053062759785
vegetation.shrub.baccharis.pilularis.vswir.vh031.ucsb.asd.spectrum,0.08403478215237208,0.09831463322068733,0.07190038628712765
vegetation.shrub.baccharis.pilularis.vswir.vh032.ucsb.asd.spectrum,0.0664570484740113,0.07862125681004431,0.051095501971657256
vegetation.shrub.baccharis.pilularis.vswir.vh045.ucsb.asd.spectrum,0.037287683080638505,0.04484535583766933,0.026651610442971672
vegetation.shrub.baccharis.pilularis.vswir.vh046.ucsb.asd.spectrum,0.07514094995602802,0.08824986737320903,0.05793658383762724
vegetation.shrub.baccharis.pilularis.vswir.vh047.ucsb.asd.spectrum,0.09362125351822981,0.10587404616133522,0.0886348538725242
vegetation.shrub.baccharis.pilularis.vswir.vh048.ucsb.asd.spectrum,0.06992498534634355,0.08181119727524798,0.04784859906843895
vegetation.shrub.baccharis.pilularis.vswir.vh097.ucsb.asd.spectrum,0.09642130605900505,0.11355306542100936,0.07164279799457687
vegetation.shrub.baccharis.pilularis.vswir.vh098.ucsb.asd.spectrum,0.07413894953996654,0.08852253757560627,0.052443059136382884
vegetation.shrub.baccharis.pilularis.vswir.vh099.ucsb.asd.spectrum,0.09809536994960234,0.11752793232255013,0.06743760827149263
vegetation.shrub.baccharis.pilularis.vswir.vh100.ucsb.asd.spectrum,0.07678215783820729,0.09127385560273853,0.052241454752864444
vegetation.shrub.baccharis.pilularis.vswir.vh101.ucsb.asd.spectrum,0.1012345521742728,0.12092095603708855,0.07468574359232256
vegetation.shrub.baccharis.pilularis.vswir.vh102.ucsb.asd.spectrum,0.0833075417161099,0.09981675206913085,0.05567235016567351
vegetation.shrub.baccharis.pilularis.vswir.vh109.ucsb.asd.spectrum,0.06898092836348202,0.08093633154434345,0.05762762950578936
vegetation.shrub.baccharis.pilularis.vswir.vh110.ucsb.asd.spectrum,0.08717670350138891,0.10296694196505567,0.07090558267500523
vegetation.shrub.baccharis.pilularis.vswir.vh123.ucsb.asd.spectrum,0.08523094101627086,0.10023911956525967,0.07137984460910296
vegetation.shrub.baccharis.pilularis.vswir.vh124.ucsb.asd.spectrum,0.07648057111259603,0.09166364484454101,0.057480844482035366
vegetation.shrub.baccharis.pilularis.vswir.vh125.ucsb.asd.spectrum,0.05770685551578391,0.0669045925418773,0.05170686441739128
vegetation.shrub.baccharis.pilularis.vswir.vh126.ucsb.asd.spectrum,0.06443078477368619,0.07532263992922576,0.05422782187798018
vegetation.shrub.baccharis.pilularis.vswir.vh193.ucsb.asd.spectrum,0.1044293192787002,0.12054373620006621,0.08431717645161738
vegetation.shrub.baccharis.pilularis.vswir.vh194.ucsb.asd.spectrum,0.10985014725432764,0.1252001939268555,0.0897269081108218
vegetation.shrub.baccharis.pilularis.vswir.vh195.ucsb.asd.spectrum,0.12064349663569525,0.14262506084722074,0.08505625366008053
vegetation.shrub.baccharis.pilularis.vswir.vh196.ucsb.asd.spectrum,0.09386262719868714,0.10960811595373363,0.06949845951322878
vegetation.shrub.baccharis.pilularis.vswir.vh197.ucsb.asd.spectrum,0.10731271442433529,0.12363204886892067,0.07976617024953947
vegetation.shrub.baccharis.pilularis.vswir.vh198.ucsb.asd.spectrum,0.14180212499551453,0.16282167380422735,0.10589326353963195
vegetation.shrub.baccharis.pilularis.vswir.vh223.ucsb.asd.spectrum,0.07008965922777212,0.08159205281110694,0.04859636126917161
vegetation.shrub.baccharis.pilularis.vswir.vh224.ucsb.asd.spectrum,0.09029492791619952,0.10287542865945681,0.08162219578690366
vegetation.shrub.baccharis.pilularis.vswir.vh231.ucsb.asd.spectrum,0.05294795120681369,0.060856366807460295,0.04434725035073099
vegetation.shrub.baccharis.pilularis.vswir.vh232.ucsb.asd.spectrum,0.08929775872023687,0.10075103804893347,0.08279989309994229
vegetation.shrub.baccharis.pilularis.vswir.vh233.ucsb.asd.spectrum,0.10524289793441689,0.12192546414458398,0.07378700847214184
vegetation.shrub.baccharis.pilularis.vswir.vh234.ucsb.asd.spectrum,0.0817418735768538,0.09604959601758693,0.05527390522712524
vegetation.shrub.calocedrus.decrruens.vswir.vh049.ucsb.asd.spectrum,0.09677330211169446,0.11697938709099892,0.06245697556358063
